,fitness,code_bit1,code_bit2,code_bit3,code_bit4,code_bit5,code_bit6,code_bit7,code_bit8,code_bit9,code_bit10,code_bit11,code_bit12,code_bit13,code_bit14,code_bit15,code_bit16,code_bit17,code_bit18,code_bit19,code_bit20,code_bit21,operations1,operations2,operations3,operations4,operations5,operations6,operations7,
61,0.9233773946762085,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,input,maxpool3x3,conv3x3-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,maxpool3x3,output,"{'code': '0-10-001-1010-00100-001001', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}"
62,0.8358373641967773,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,input,conv3x3-bn-relu,maxpool3x3,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,output,"{'code': '0-10-100-1000-10100-100000', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}"
63,0.8270232081413269,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,input,conv3x3-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,output,"{'code': '0-10-001-0001-10100-011000', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}"
64,0.8518629670143127,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,input,maxpool3x3,maxpool3x3,conv1x1-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,output,"{'code': '1-01-001-1001-00001-000001', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}"
65,0.7720352411270142,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,input,conv3x3-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '0-11-001-1000-00010-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
66,0.885817289352417,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,input,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '0-10-101-0010-10000-011000', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
67,0.8270232081413269,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,input,maxpool3x3,conv1x1-bn-relu,conv1x1-bn-relu,maxpool3x3,maxpool3x3,output,"{'code': '0-10-100-1001-00001-010100', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}"
68,0.9361979365348816,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,input,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '0-10-100-0010-10010-000101', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
69,0.8358373641967773,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '0-10-001-1000-00100-110000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
70,0.9379006624221802,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,input,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '1-01-001-0100-00001-100010', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
71,0.9410055875778198,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,input,maxpool3x3,conv1x1-bn-relu,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,output,"{'code': '0-11-100-0010-00010-100100', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
72,0.9162660241127014,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,input,maxpool3x3,conv3x3-bn-relu,maxpool3x3,maxpool3x3,maxpool3x3,output,"{'code': '0-10-100-0010-01100-010001', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'maxpool3x3', 'output']}"
73,0.9372996687889099,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,output,"{'code': '0-10-001-1000-10010-000110', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}"
74,0.9264823794364929,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,input,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,conv3x3-bn-relu,output,"{'code': '0-10-100-1010-00100-000001', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}"
75,0.8346354365348816,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,input,conv1x1-bn-relu,maxpool3x3,conv1x1-bn-relu,maxpool3x3,maxpool3x3,output,"{'code': '1-01-001-1010-00001-100000', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}"
76,0.8853164911270142,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,input,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,maxpool3x3,conv1x1-bn-relu,output,"{'code': '0-10-101-1000-00001-000011', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
77,0.9410055875778198,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '0-10-100-0101-00010-101000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
78,0.8980368375778198,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,input,maxpool3x3,maxpool3x3,conv1x1-bn-relu,conv1x1-bn-relu,maxpool3x3,output,"{'code': '1-10-001-1000-00001-010010', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}"
79,0.9347956776618958,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,conv1x1-bn-relu,output,"{'code': '1-10-100-0001-01001-001000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}"
80,0.9381009340286255,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,input,conv1x1-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,output,"{'code': '0-10-100-0001-00001-100100', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
81,0.8316305875778198,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,input,maxpool3x3,conv1x1-bn-relu,maxpool3x3,maxpool3x3,conv1x1-bn-relu,output,"{'code': '0-10-110-0011-00100-100000', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
82,0.8316305875778198,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,input,maxpool3x3,conv3x3-bn-relu,maxpool3x3,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '1-01-001-1000-01000-100000', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
83,0.8358373641967773,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '1-10-101-0001-01000-100000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
84,0.8346354365348816,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,output,"{'code': '1-10-100-0001-10100-100000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}"
85,0.8827123641967773,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,input,conv3x3-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,maxpool3x3,output,"{'code': '1-01-100-1000-00100-100010', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}"
86,0.8240184187889099,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,input,conv1x1-bn-relu,maxpool3x3,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '1-10-100-0001-11000-000100', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
87,0.8358373641967773,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,input,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,conv3x3-bn-relu,maxpool3x3,output,"{'code': '0-10-001-1000-11010-100000', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}"
88,0.9052484035491943,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,input,maxpool3x3,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,output,"{'code': '1-11-100-0010-00010-001000', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}"
89,0.9367988705635071,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,input,conv3x3-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,output,"{'code': '1-10-100-0010-10000-001001', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
90,0.9366987347602844,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,output,"{'code': '0-10-100-0001-00100-001100', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}"
91,0.9390023946762085,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '0-10-001-0110-00100-001000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
92,0.9279847741127014,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,input,conv3x3-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '1-01-100-1010-00010-000001', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
93,0.8883213400840759,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,input,conv1x1-bn-relu,conv3x3-bn-relu,maxpool3x3,maxpool3x3,conv1x1-bn-relu,output,"{'code': '0-10-011-0001-00001-010001', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
94,0.8890224099159241,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,input,conv1x1-bn-relu,maxpool3x3,conv1x1-bn-relu,conv1x1-bn-relu,maxpool3x3,output,"{'code': '0-10-110-1000-10000-001010', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}"
95,0.8240184187889099,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,input,conv1x1-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '0-11-100-1000-00110-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
96,0.9251803159713745,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,maxpool3x3,output,"{'code': '1-10-010-0010-10000-001100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'output']}"
97,0.8977363705635071,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,input,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,output,"{'code': '0-10-001-0010-01001-000011', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}"
98,0.9282852411270142,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,input,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,output,"{'code': '0-10-100-1110-00100-000001', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}"
99,0.9057492017745972,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,input,maxpool3x3,maxpool3x3,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,output,"{'code': '1-01-010-0001-00010-001010', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}"
100,0.9420071840286255,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,input,conv3x3-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,output,"{'code': '1-10-010-0100-10000-100100', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}"
101,0.9410055875778198,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,input,maxpool3x3,conv1x1-bn-relu,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,output,"{'code': '0-11-100-0010-00010-100100', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
102,0.9360977411270142,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,output,"{'code': '0-10-001-0010-00100-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}"
103,0.8334335088729858,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '1-01-100-0100-01000-100100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
104,0.8847155570983887,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,input,maxpool3x3,maxpool3x3,conv1x1-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,output,"{'code': '1-01-001-1000-00100-001000', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}"
105,0.9093549847602844,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,input,conv3x3-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,output,"{'code': '0-11-110-0001-00001-000001', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
106,0.8930288553237915,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,input,conv1x1-bn-relu,maxpool3x3,maxpool3x3,conv1x1-bn-relu,conv1x1-bn-relu,output,"{'code': '1-10-100-0100-00010-011000', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}"
107,0.9173678159713745,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,input,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,output,"{'code': '1-01-010-0010-10000-000110', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}"
108,0.9333934187889099,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,input,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '1-10-010-0010-10000-000101', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
109,0.9297876358032227,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,input,conv3x3-bn-relu,maxpool3x3,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,output,"{'code': '0-10-100-0010-10010-000110', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}"
110,0.938401460647583,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,input,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '0-10-001-1000-00001-100010', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
111,0.930588960647583,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '1-01-001-0100-10000-001000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
112,0.8240184187889099,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,output,"{'code': '1-01-001-1000-10000-010000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}"
113,0.8270232081413269,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,input,conv1x1-bn-relu,maxpool3x3,conv1x1-bn-relu,maxpool3x3,maxpool3x3,output,"{'code': '1-10-110-1000-01000-010000', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'maxpool3x3', 'maxpool3x3', 'output']}"
114,0.9410055875778198,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '0-10-001-1010-00010-101000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
115,0.9194711446762085,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,output,"{'code': '1-01-011-1000-00100-000100', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'output']}"
116,0.8892227411270142,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,input,maxpool3x3,conv1x1-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,output,"{'code': '1-01-010-1001-00100-001000', 'operations': ['input', 'maxpool3x3', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
117,0.9194711446762085,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,input,conv3x3-bn-relu,maxpool3x3,conv3x3-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,output,"{'code': '0-10-001-0110-00010-001010', 'operations': ['input', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}"
118,0.909254789352417,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,input,maxpool3x3,conv3x3-bn-relu,maxpool3x3,conv3x3-bn-relu,maxpool3x3,output,"{'code': '0-10-100-0010-01001-000011', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'maxpool3x3', 'output']}"
119,0.932692289352417,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,input,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '0-10-001-0001-00100-110100', 'operations': ['input', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
120,0.9381009340286255,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,input,maxpool3x3,conv3x3-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '0-10-100-1000-01010-100010', 'operations': ['input', 'maxpool3x3', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
121,0.9433093070983887,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,input,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv3x3-bn-relu,conv3x3-bn-relu,output,"{'code': '1-01-001-0100-00001-100001', 'operations': ['input', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'output']}"
122,0.8316305875778198,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,input,conv3x3-bn-relu,conv3x3-bn-relu,maxpool3x3,maxpool3x3,conv3x3-bn-relu,output,"{'code': '0-10-001-0010-01100-110000', 'operations': ['input', 'conv3x3-bn-relu', 'conv3x3-bn-relu', 'maxpool3x3', 'maxpool3x3', 'conv3x3-bn-relu', 'output']}"
123,0.9390023946762085,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,maxpool3x3,conv1x1-bn-relu,output,"{'code': '0-10-110-0001-00100-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'maxpool3x3', 'conv1x1-bn-relu', 'output']}"
124,0.9311898946762085,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,input,maxpool3x3,maxpool3x3,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,output,"{'code': '0-10-001-1001-00001-000110', 'operations': ['input', 'maxpool3x3', 'maxpool3x3', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'output']}"
125,0.9390023946762085,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,input,conv1x1-bn-relu,conv3x3-bn-relu,conv1x1-bn-relu,conv1x1-bn-relu,conv3x3-bn-relu,output,"{'code': '1-10-010-0010-10000-001000', 'operations': ['input', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'conv1x1-bn-relu', 'conv1x1-bn-relu', 'conv3x3-bn-relu', 'output']}"
